ZDB-GENE-000208-17,ZDB-PUB-170303-4
ZDB-GENE-000208-8,ZDB-PUB-170303-4
ZDB-GENE-000209-3,ZDB-PUB-170303-4
ZDB-GENE-000209-4,ZDB-PUB-170303-4
ZDB-GENE-000210-10,ZDB-PUB-170303-4
ZDB-GENE-000210-17,ZDB-PUB-170303-4
ZDB-GENE-000210-19,ZDB-PUB-170303-4
ZDB-GENE-000210-20,ZDB-PUB-170303-4
ZDB-GENE-000210-25,ZDB-PUB-170303-4
ZDB-GENE-000210-32,ZDB-PUB-170303-4
ZDB-GENE-000210-34,ZDB-PUB-170303-4
ZDB-GENE-000322-1,ZDB-PUB-170303-4
ZDB-GENE-000322-2,ZDB-PUB-170303-4
ZDB-GENE-000322-4,ZDB-PUB-170303-4
ZDB-GENE-000322-5,ZDB-PUB-170303-4
ZDB-GENE-000322-6,ZDB-PUB-170303-4
ZDB-GENE-000329-1,ZDB-PUB-170303-4
ZDB-GENE-000329-3,ZDB-PUB-170303-4
ZDB-GENE-000329-9,ZDB-PUB-170303-4
ZDB-GENE-000330-4,ZDB-PUB-170303-4
ZDB-GENE-000406-6,ZDB-PUB-170303-4
ZDB-GENE-000412-1,ZDB-PUB-170303-4
ZDB-GENE-000607-13,ZDB-PUB-170303-4
ZDB-GENE-000607-49,ZDB-PUB-170303-4
ZDB-GENE-000607-65,ZDB-PUB-170303-4
ZDB-GENE-000607-77,ZDB-PUB-170303-4
ZDB-GENE-000607-82,ZDB-PUB-170303-4
ZDB-GENE-000607-83,ZDB-PUB-170303-4
ZDB-GENE-000627-1,ZDB-PUB-170303-4
ZDB-GENE-000627-2,ZDB-PUB-170303-4
ZDB-GENE-000629-1,ZDB-PUB-170303-4
ZDB-GENE-000629-3,ZDB-PUB-170303-4
ZDB-GENE-000816-1,ZDB-PUB-170303-4
ZDB-GENE-000828-1,ZDB-PUB-170303-4
ZDB-GENE-000831-1,ZDB-PUB-170303-4
ZDB-GENE-000831-2,ZDB-PUB-170303-4
ZDB-GENE-000831-3,ZDB-PUB-170303-4
ZDB-GENE-000831-5,ZDB-PUB-170303-4
ZDB-GENE-000901-1,ZDB-PUB-170303-4
ZDB-GENE-000906-1,ZDB-PUB-170303-4
ZDB-GENE-000906-2,ZDB-PUB-170303-4
ZDB-GENE-000928-1,ZDB-PUB-170303-4
ZDB-GENE-001019-1,ZDB-PUB-170303-4
ZDB-GENE-001103-4,ZDB-PUB-170303-4
ZDB-GENE-001127-1,ZDB-PUB-170303-4
ZDB-GENE-001127-2,ZDB-PUB-170303-4
ZDB-GENE-001127-3,ZDB-PUB-170303-4
ZDB-GENE-001127-4,ZDB-PUB-170303-4
ZDB-GENE-001201-1,ZDB-PUB-170303-4
ZDB-GENE-001201-2,ZDB-PUB-170303-4
ZDB-GENE-001201-4,ZDB-PUB-170303-4
ZDB-GENE-001201-5,ZDB-PUB-170303-4
ZDB-GENE-001201-6,ZDB-PUB-170303-4
ZDB-GENE-001207-7,ZDB-PUB-170303-4
ZDB-GENE-001208-4,ZDB-PUB-170303-4
ZDB-GENE-001212-1,ZDB-PUB-170303-4
ZDB-GENE-001212-3,ZDB-PUB-170303-4
ZDB-GENE-001212-4,ZDB-PUB-170303-4
ZDB-GENE-001212-5,ZDB-PUB-170303-4
ZDB-GENE-001212-6,ZDB-PUB-170303-4
ZDB-GENE-001212-7,ZDB-PUB-170303-4
ZDB-GENE-001219-1,ZDB-PUB-170303-4
ZDB-GENE-001228-2,ZDB-PUB-170303-4
ZDB-GENE-010126-1,ZDB-PUB-170303-4
ZDB-GENE-010126-3,ZDB-PUB-170303-4
ZDB-GENE-010130-1,ZDB-PUB-170303-4
ZDB-GENE-010130-2,ZDB-PUB-170303-4
ZDB-GENE-010131-2,ZDB-PUB-170303-4
ZDB-GENE-010131-6,ZDB-PUB-170303-4
ZDB-GENE-010131-8,ZDB-PUB-170303-4
ZDB-GENE-010202-3,ZDB-PUB-170303-4
ZDB-GENE-010316-1,ZDB-PUB-170303-4
ZDB-GENE-010320-1,ZDB-PUB-170303-4
ZDB-GENE-010323-11,ZDB-PUB-170303-4
ZDB-GENE-010328-15,ZDB-PUB-170303-4
ZDB-GENE-010328-19,ZDB-PUB-170303-4
ZDB-GENE-010406-1,ZDB-PUB-170303-4
ZDB-GENE-010410-2,ZDB-PUB-170303-4
ZDB-GENE-010410-3,ZDB-PUB-170303-4
ZDB-GENE-010426-1,ZDB-PUB-170303-4
ZDB-GENE-010430-3,ZDB-PUB-170303-4
ZDB-GENE-010501-5,ZDB-PUB-170303-4
ZDB-GENE-010503-1,ZDB-PUB-170303-4
ZDB-GENE-010522-1,ZDB-PUB-170303-4
ZDB-GENE-010525-1,ZDB-PUB-170303-4
ZDB-GENE-010601-1,ZDB-PUB-170303-4
ZDB-GENE-010601-2,ZDB-PUB-170303-4
ZDB-GENE-010605-5,ZDB-PUB-170303-4
ZDB-GENE-010608-2,ZDB-PUB-170303-4
ZDB-GENE-010618-2,ZDB-PUB-170303-4
ZDB-GENE-010618-3,ZDB-PUB-170303-4
ZDB-GENE-010705-1,ZDB-PUB-170303-4
ZDB-GENE-010718-1,ZDB-PUB-170303-4
ZDB-GENE-010724-10,ZDB-PUB-170303-4
ZDB-GENE-010724-12,ZDB-PUB-170303-4
ZDB-GENE-010724-15,ZDB-PUB-170303-4
ZDB-GENE-010724-3,ZDB-PUB-170303-4
ZDB-GENE-010724-4,ZDB-PUB-170303-4
ZDB-GENE-010724-5,ZDB-PUB-170303-4
ZDB-GENE-010724-6,ZDB-PUB-170303-4
ZDB-GENE-010724-7,ZDB-PUB-170303-4
ZDB-GENE-010724-8,ZDB-PUB-170303-4
ZDB-GENE-010724-9,ZDB-PUB-170303-4
ZDB-GENE-010730-1,ZDB-PUB-170303-4
ZDB-GENE-010822-1,ZDB-PUB-170303-4
ZDB-GENE-010822-2,ZDB-PUB-170303-4
ZDB-GENE-010906-1,ZDB-PUB-170303-4
ZDB-GENE-011003-1,ZDB-PUB-170303-4
ZDB-GENE-011010-1,ZDB-PUB-170303-4
ZDB-GENE-011010-3,ZDB-PUB-170303-4
ZDB-GENE-011018-2,ZDB-PUB-170303-4
ZDB-GENE-011101-2,ZDB-PUB-170303-4
ZDB-GENE-011105-1,ZDB-PUB-170303-4
ZDB-GENE-011115-1,ZDB-PUB-170303-4
ZDB-GENE-011128-11,ZDB-PUB-170303-4
ZDB-GENE-011205-10,ZDB-PUB-170303-4
ZDB-GENE-011205-12,ZDB-PUB-170303-4
ZDB-GENE-011205-14,ZDB-PUB-170303-4
ZDB-GENE-011205-15,ZDB-PUB-170303-4
ZDB-GENE-011205-16,ZDB-PUB-170303-4
ZDB-GENE-011205-17,ZDB-PUB-170303-4
ZDB-GENE-011205-18,ZDB-PUB-170303-4
ZDB-GENE-011205-19,ZDB-PUB-170303-4
ZDB-GENE-011205-7,ZDB-PUB-170303-4
ZDB-GENE-011205-8,ZDB-PUB-170303-4
ZDB-GENE-011205-9,ZDB-PUB-170303-4
ZDB-GENE-011212-1,ZDB-PUB-170303-4
ZDB-GENE-011212-2,ZDB-PUB-170303-4
ZDB-GENE-011212-3,ZDB-PUB-170303-4
ZDB-GENE-011212-4,ZDB-PUB-170303-4
ZDB-GENE-011212-5,ZDB-PUB-170303-4
ZDB-GENE-011212-6,ZDB-PUB-170303-4
ZDB-GENE-020103-2,ZDB-PUB-170303-4
ZDB-GENE-020107-1,ZDB-PUB-170303-4
ZDB-GENE-020107-2,ZDB-PUB-170303-4
ZDB-GENE-020107-3,ZDB-PUB-170303-4
ZDB-GENE-020108-2,ZDB-PUB-170303-4
ZDB-GENE-020111-1,ZDB-PUB-170303-4
ZDB-GENE-020125-3,ZDB-PUB-170303-4
ZDB-GENE-020125-4,ZDB-PUB-170303-4
ZDB-GENE-020125-5,ZDB-PUB-170303-4
ZDB-GENE-020125-7,ZDB-PUB-170303-4
ZDB-GENE-020129-1,ZDB-PUB-170303-4
ZDB-GENE-020205-1,ZDB-PUB-170303-4
ZDB-GENE-020220-1,ZDB-PUB-170303-4
ZDB-GENE-020318-2,ZDB-PUB-170303-4
ZDB-GENE-020320-3,ZDB-PUB-170303-4
ZDB-GENE-020326-1,ZDB-PUB-170303-4
ZDB-GENE-020402-1,ZDB-PUB-170303-4
ZDB-GENE-020402-2,ZDB-PUB-170303-4
ZDB-GENE-020415-1,ZDB-PUB-170303-4
ZDB-GENE-020416-3,ZDB-PUB-170303-4
ZDB-GENE-020416-4,ZDB-PUB-170303-4
ZDB-GENE-020418-2,ZDB-PUB-170303-4
ZDB-GENE-020419-11,ZDB-PUB-170303-4
ZDB-GENE-020419-12,ZDB-PUB-170303-4
ZDB-GENE-020419-17,ZDB-PUB-170303-4
ZDB-GENE-020419-19,ZDB-PUB-170303-4
ZDB-GENE-020419-2,ZDB-PUB-170303-4
ZDB-GENE-020419-20,ZDB-PUB-170303-4
ZDB-GENE-020419-23,ZDB-PUB-170303-4
ZDB-GENE-020419-25,ZDB-PUB-170303-4
ZDB-GENE-020419-29,ZDB-PUB-170303-4
ZDB-GENE-020419-3,ZDB-PUB-170303-4
ZDB-GENE-020419-30,ZDB-PUB-170303-4
ZDB-GENE-020419-32,ZDB-PUB-170303-4
ZDB-GENE-020419-33,ZDB-PUB-170303-4
ZDB-GENE-020419-37,ZDB-PUB-170303-4
ZDB-GENE-020419-5,ZDB-PUB-170303-4
ZDB-GENE-020419-6,ZDB-PUB-170303-4
ZDB-GENE-020419-7,ZDB-PUB-170303-4
ZDB-GENE-020419-9,ZDB-PUB-170303-4
ZDB-GENE-020423-2,ZDB-PUB-170303-4
ZDB-GENE-020423-3,ZDB-PUB-170303-4
ZDB-GENE-020423-4,ZDB-PUB-170303-4
ZDB-GENE-020424-2,ZDB-PUB-170303-4
ZDB-GENE-020424-3,ZDB-PUB-170303-4
ZDB-GENE-020430-1,ZDB-PUB-170303-4
ZDB-GENE-020430-2,ZDB-PUB-170303-4
ZDB-GENE-020430-3,ZDB-PUB-170303-4
ZDB-GENE-020503-1,ZDB-PUB-170303-4
ZDB-GENE-020503-2,ZDB-PUB-170303-4
ZDB-GENE-020503-3,ZDB-PUB-170303-4
ZDB-GENE-020503-4,ZDB-PUB-170303-4
ZDB-GENE-020507-3,ZDB-PUB-170303-4
ZDB-GENE-020513-2,ZDB-PUB-170303-4
ZDB-GENE-020513-3,ZDB-PUB-170303-4
ZDB-GENE-020604-1,ZDB-PUB-170303-4
ZDB-GENE-020717-1,ZDB-PUB-170303-4
ZDB-GENE-020731-3,ZDB-PUB-170303-4
ZDB-GENE-020802-3,ZDB-PUB-170303-4
ZDB-GENE-020802-4,ZDB-PUB-170303-4
ZDB-GENE-020806-4,ZDB-PUB-170303-4
ZDB-GENE-020809-2,ZDB-PUB-170303-4
ZDB-GENE-020905-1,ZDB-PUB-170303-4
ZDB-GENE-020905-2,ZDB-PUB-170303-4
ZDB-GENE-020905-4,ZDB-PUB-170303-4
ZDB-GENE-020913-1,ZDB-PUB-170303-4
ZDB-GENE-020919-1,ZDB-PUB-170303-4
ZDB-GENE-021011-2,ZDB-PUB-170303-4
ZDB-GENE-021015-2,ZDB-PUB-170303-4
ZDB-GENE-021016-2,ZDB-PUB-170303-4
ZDB-GENE-021022-2,ZDB-PUB-170303-4
ZDB-GENE-021029-1,ZDB-PUB-170303-4
ZDB-GENE-021030-3,ZDB-PUB-170303-4
ZDB-GENE-021030-4,ZDB-PUB-170303-4
ZDB-GENE-021031-2,ZDB-PUB-170303-4
ZDB-GENE-021106-1,ZDB-PUB-170303-4
ZDB-GENE-021115-3,ZDB-PUB-170303-4
ZDB-GENE-021115-8,ZDB-PUB-170303-4
ZDB-GENE-021125-1,ZDB-PUB-170303-4
ZDB-GENE-021204-1,ZDB-PUB-170303-4
ZDB-GENE-021205-1,ZDB-PUB-170303-4
ZDB-GENE-021206-1,ZDB-PUB-170303-4
ZDB-GENE-021206-14,ZDB-PUB-170303-4
ZDB-GENE-021206-2,ZDB-PUB-170303-4
ZDB-GENE-021206-7,ZDB-PUB-170303-4
ZDB-GENE-021210-1,ZDB-PUB-170303-4
ZDB-GENE-021210-2,ZDB-PUB-170303-4
ZDB-GENE-021210-3,ZDB-PUB-170303-4
ZDB-GENE-021211-2,ZDB-PUB-170303-4
ZDB-GENE-021219-2,ZDB-PUB-170303-4
ZDB-GENE-021220-1,ZDB-PUB-170303-4
ZDB-GENE-021223-1,ZDB-PUB-170303-4
ZDB-GENE-030109-1,ZDB-PUB-170303-4
ZDB-GENE-030109-2,ZDB-PUB-170303-4
ZDB-GENE-030113-2,ZDB-PUB-170303-4
ZDB-GENE-030113-3,ZDB-PUB-170303-4
ZDB-GENE-030114-2,ZDB-PUB-170303-4
ZDB-GENE-030114-3,ZDB-PUB-170303-4
ZDB-GENE-030114-5,ZDB-PUB-170303-4
ZDB-GENE-030114-6,ZDB-PUB-170303-4
ZDB-GENE-030114-7,ZDB-PUB-170303-4
ZDB-GENE-030115-1,ZDB-PUB-170303-4
ZDB-GENE-030116-3,ZDB-PUB-170303-4
ZDB-GENE-030124-2,ZDB-PUB-170303-4
ZDB-GENE-030128-2,ZDB-PUB-170303-4
ZDB-GENE-030130-1,ZDB-PUB-170303-4
ZDB-GENE-030131-10018,ZDB-PUB-170303-4
ZDB-GENE-030131-1007,ZDB-PUB-170303-4
ZDB-GENE-030131-1016,ZDB-PUB-170303-4
ZDB-GENE-030131-1028,ZDB-PUB-170303-4
ZDB-GENE-030131-1033,ZDB-PUB-170303-4
ZDB-GENE-030131-1046,ZDB-PUB-170303-4
ZDB-GENE-030131-1057,ZDB-PUB-170303-4
ZDB-GENE-030131-1058,ZDB-PUB-170303-4
ZDB-GENE-030131-1066,ZDB-PUB-170303-4
ZDB-GENE-030131-1074,ZDB-PUB-170303-4
ZDB-GENE-030131-108,ZDB-PUB-170303-4
